timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
530386311.11,10.88,0,10.22,0.02,0,0,336.03,108.09,334.72,108.09,
530386301.09,28.39,0.03,28.45,0.98,0,0,753.34,333.3,750.49,333.3,
530386290.97,11.66,0,11.25,0,0,0,289.2,154.49,289.8,154.49,
530386280.86,43.95,0,43.3,0,0,0,1683.86,844.82,1687.06,844.82,
530386270.75,23.44,0,23.44,0,0,0,896.76,575.44,926.3,575.44,
530386260.64,11.84,0,12.5,0,0,0,1381.28,339.15,1381.72,339.15,
530386250.52,58.53,0,57.18,0.04,0,0,2561.4,1198.03,2560.44,1198.03,
530386240.41,52.83,0,52.71,0.02,0,0,2452.28,1234.44,2458.67,1234.44,
530386230.25,21.1,0,20.84,0.12,0,0,1646.09,641.55,1512.29,641.55,
530386220.23,17.13,0,16.46,0,0,0,2202.23,711.13,2191.31,711.13,
530386210.21,17.62,0,16.9,0,0,0,2329.78,792.76,2342.8,792.76,
530386200.18,26.61,0.03,25.93,0.07,0,0,2344.64,794.43,2333.14,794.43,
530386190.06,212.54,10.04,210.21,161.48,0,0,1668.29,1158.11,1668.68,1158.11,
530386179.99,13.33,0,11.75,0.01,0,0,2886.72,394.59,2888.73,394.59,
530386169.88,25.78,0,24.53,0.01,0,0,1500.36,1313.88,1511.06,513.88,
530386159.77,18.19,0,17.99,0.01,0,0,1233.02,780.1,1269.09,380.1,
530386149.65,19.87,0,20.24,0,0,0,715.37,492.7,713.31,392.7,
530386139.54,14.08,0,14.2,0.04,0,0,436.37,186.29,434.06,136.29,
530386129.47,14.75,0,14.07,0.02,0,0,588.91,160.13,584.7,160.13,
530386119.45,24.45,0.02,24.62,1.48,0,0,428.39,286.82,426.64,286.82,
530386109.38,20.59,0,20.65,0.02,0,0,1023.4,302.39,1019.89,302.39,
530386099.36,58.81,0.03,59.36,0.93,0,0,1477.71,1103.77,1485.55,1103.77,
530386089.29,9.36,0,9.01,0,0,0,419.72,333.3,468.04,333.3,
530386079.17,38.23,0,37.49,0.03,0,0,3026.16,495.9,3025.21,495.9,
530386069.05,70.97,0,70.39,0,0,0,2024.49,1759.11,2023.24,1759.11,
530386058.94,24.45,0.03,23.34,0.07,0,0,2249.14,590.45,2335.64,590.46,
530386048.82,14.54,0,14.53,0,0,0,1731.38,777.34,1744.82,777.33,
530386038.71,16.42,0,16.5,0,0,0,2324.84,797.5,2319.35,797.5,
530386028.58,19.81,0,19.13,0.02,0,0,2318.81,797.5,2320.14,797.5,
530386018.38,190.89,10.31,188.93,165.03,0,0,1593.42,788.62,1592.77,788.62,
530386008.31,39.28,0.01,38.43,0.13,0,0,2664.21,873.32,2669.08,873.32,
530385998.24,22.02,0.08,21.98,0.15,0,0,1903.04,485.21,1920.48,425.6,
530385988.17,20.7,0,20.03,0,0,0,1438.36,1185.83,1499.77,474.16,
530385978.06,23.83,0,23.39,0.05,0,0,973.21,858.45,967.54,458.45,
530385967.95,14.26,0,12.77,0,0,0,460.59,312.38,458.48,162.38,
530385957.84,9.57,0,9.8,0,0,0,364.16,122.63,363.2,122.63,
530385947.74,24.06,0,24.13,0.06,0,0,759.48,352.03,757.7,352.03,
530385937.63,9.5,0,8.2,0,0,0,244.73,174.41,246.84,174.41,
530385927.52,57.89,0.01,58.42,0.09,0,0,2025.58,1106.25,2020.35,1106.25,
530385917.41,12.72,0.01,11,0.16,0,0,645.63,332.56,692.95,332.54,
530385907.38,24.73,0.07,25.22,1.42,0,0,1964.95,379,1969.1,379,
530385897.35,68.99,0,70.05,0,0,0,2293.88,1504.3,2297.19,1504.3,
530385887.33,36.17,0,35.28,0.02,0,0,2473.42,948.73,2445.16,948.73,
530385877.31,15.7,0,15.27,0.04,0,0,1479.8,741.46,1391.95,741.46,
530385867.28,45.65,0.13,44.77,16.58,0,0,2319.84,789.65,2326.47,789.65,
530385857.20,16.7,0,16.35,0,0,0,2333.72,792.48,2319.15,792.48,
530385847.08,94.55,3.81,89.94,61.25,0,0,2029.61,721.88,2026.43,721.88,
530385836.95,128.21,5.43,126.86,86.62,0,0,2208.7,1032.47,2209.51,1032.47,
530385826.83,15.53,0,15.01,0.01,0,0,2502.85,398.24,2495.65,398.24,
530385816.72,24.15,0,24.2,0,0,0,1794.18,1355.02,1750.92,555.02,
530385806.61,25.71,0,25.07,0.01,0,0,1140.13,884.95,1098.1,484.96,
530385796.50,11.24,0,9.53,0,0,0,459.22,296.7,458.6,196.7,
530385786.43,13.28,0,14.06,0,0,0,415.17,179.35,414.37,129.35,
530385776.37,20.53,0,20.31,0,0,0,732.36,287.79,729.36,287.79,
530385766.26,13.36,0,11.72,0.03,0,0,299.11,166.21,298.75,166.21,
530385756.15,27.15,0,28.14,0,0,0,1365.23,505.4,1370.94,505.4,
530385746.01,40.62,0,40.62,0,0,0,1172.19,902.83,1192.44,902.83,
530385735.90,10.85,0,10.94,0,0,0,826.65,344.67,827.26,344.67,
530385725.79,43.09,0,43.22,0.09,0,0,2843.28,867.02,2839.36,867.02,
530385715.67,68.62,0,67.03,0.02,0,0,2364.61,1485.85,2361.35,1485.85,
530385705.64,26.9,0.03,27.56,0.9,0,0,2041.06,566.11,1910.06,566.11,
530385695.51,15.23,0,14.95,0.01,0,0,2101.04,717.29,2103.17,717.29,
530385685.45,17,0,17.1,0.01,0,0,2345.82,799.07,2341.61,799.07,
530385675.38,18.05,0,16.49,0,0,0,2340.29,794.53,2342.34,794.53,
530385665.21,213.63,10.22,207.01,164.02,0,0,1377.32,1057.71,1372.19,1057.71,
530385655.09,20.75,0,20.48,0,0,0,2879.16,571.48,2883.91,571.48,
530385644.96,22.29,0,21.97,0.01,0,0,1446.32,1186.91,1434.74,386.92,
530385634.83,19.54,0.01,19.45,0.15,0,0,1532.71,466.26,1458.19,466.27,
530385624.80,27.83,0.06,27.35,2.14,0,0,820.47,820.73,820.07,420.73,
530385614.73,14.97,0,15.63,0.07,0,0,512.18,308.47,503.99,158.47,
530385604.67,11.35,0,10.02,0.01,0,0,429.08,148.44,426.19,148.44,
530385594.60,24.73,0.03,23.86,0.35,0,0,623.37,327.44,622.16,327.44,
530385584.54,12.71,0,11.52,0,0,0,627.21,213.18,630.06,213.18,
530385574.47,55.83,0.01,56.26,0.07,0,0,1768.91,1139.4,1773.11,1139.4,
530385564.41,11.3,0,10.3,0.02,0,0,527.56,305.88,564.63,305.88,
530385554.35,27.15,0.01,26.79,0.21,0,0,2430.86,440.72,2442.83,440.72,
530385544.28,107.9,0.14,105.94,4.49,0,0,2087.15,1707.7,2085.69,1707.7,
530385534.21,21.15,0,20.32,0,0,0,2437.25,691.4,2495.82,691.4,
530385524.14,18.85,0,20.67,0.14,0,0,1512.34,804.16,1538.44,804.16,
530385514.11,19.02,0,17.44,0.01,0,0,2326.21,797.5,2330.11,797.5,
530385504.08,27.22,0.03,29.25,0.87,0,0,2307.9,795.73,2318.63,795.72,
530385493.93,188.44,10.16,184.47,162.69,0,0,1677.1,644.24,1665.13,644.24,
530385483.82,43.39,0,42.27,0.01,0,0,2582.01,1007.63,2587.36,1007.63,
530385473.76,16.24,0,17.19,0,0,0,2183.35,400.8,2175.17,400.8,
530385463.65,23.55,0,23.13,0.01,0,0,1776.5,1343.05,1823.41,543.05,
530385453.55,25.46,0,24.52,0.05,0,0,1022.74,877.66,1027.32,477.66,
530385443.47,13.63,0,13.5,0.01,0,0,497.01,334.45,496.06,184.45,
530385433.41,10.58,0,9.79,0.01,0,0,335.47,110.94,333.01,110.94,
530385423.34,21.64,0,21.46,0,0,0,748.09,325.59,745,325.59,
530385413.27,12.42,0,11.79,0.02,0,0,296.22,155.66,297.8,155.66,
530385403.21,43.55,0.05,42.7,0.37,0,0,1604.4,765.65,1596.46,765.65,
530385393.13,36.17,0.15,36.58,2.09,0,0,1002.42,664.26,967.07,664.26,
530385383.06,13.66,0,11.88,0.05,0,0,1239.2,341.15,1214.1,341.15,
530385373.04,60.23,0.01,61.01,1.26,0,0,2653.43,1088.33,2653.61,1088.33,
530385362.91,57.97,0,56.94,0,0,0,2472.91,1323.66,2470.3,1323.66,
530385352.80,16.04,0,14.62,0.01,0,0,1618.72,608.01,1720.92,608.01,
530385342.68,16.1,0,15.89,0.01,0,0,2165.06,714.11,2174.99,714.11,
530385332.56,18.16,0,19.71,0.03,0,0,2342.2,796.52,2336.12,796.52,
530385322.49,17.73,0,16.39,0,0,0,2344.67,792.4,2326.3,792.4,
530385312.40,217.18,10.22,213.44,163.36,0,0,1525.08,1179.79,1530.96,1179.79,
530385302.37,31.95,0.09,32.26,2.28,0,0,3021.82,393.6,3022.96,393.6,
530385292.30,24.51,0,24.36,0.01,0,0,1368.75,1286.73,1389.73,486.73,
530385282.23,18.37,0,18.98,0.02,0,0,1315.02,727.82,1356.92,359.64,
530385272.16,20.75,0,20.49,0.02,0,0,780.48,534.23,782.4,433.15,
530385262.09,15.15,0,15.65,0,0,0,510.83,222.02,508.9,172.02,
530385252.03,15.41,0.01,13.12,0.08,0,0,497.41,146.88,492.51,146.88,
530385241.92,19,0,19.64,0,0,0,504.11,302,503.46,302,
530385231.81,17.24,0,16.23,0,0,0,881.67,271.58,887.44,271.58,
530385221.70,51.54,0,51.19,0.01,0,0,1583.1,1123.06,1582.97,1123.06,
530385211.62,10.96,0,9.1,0.01,0,0,435.27,313.82,475.52,313.82,
530385201.56,33.69,0,33.38,0.02,0,0,2850.08,479.3,2846.98,479.3,
530385191.45,73.67,0,72.43,0,0,0,2020.49,1758.64,2025.74,1758.64,
530385181.34,26.29,0.01,24.5,0.11,0,0,2312.36,608.35,2392,608.35,
530385171.22,16.65,0,16.03,0.02,0,0,1666.55,787.26,1687.12,787.26,
530385161.14,16.91,0,16.39,0,0,0,2320.62,797.5,2335.13,797.5,
530385151.02,16.86,0,16.77,0.02,0,0,2328.89,797.5,2312.62,797.5,
530385140.84,193.43,10.07,185.94,161.53,0,0,1628.24,754.13,1618.01,754.13,
530385130.77,39.35,0,38.98,0.01,0,0,2646.12,908.96,2648.32,908.98,
530385120.70,24.75,0.02,25.71,1.49,0,0,1986.92,423.59,2005.4,423.59,
530385110.63,22.09,0,21.56,0.06,0,0,1573.6,1285.18,1517.07,485.18,
530385100.60,33.98,0.04,35.11,1.37,0,0,986.58,866.38,989.14,466.38,
530385090.49,13.18,0,13.08,0.01,0,0,454.38,317.6,451.52,167.6,
530385080.43,10.8,0,10.11,0.01,0,0,344.74,113.67,342.59,113.67,
530385070.40,24.97,0.03,23.76,0.03,0,0,774,352.73,770.17,352.73,
530385060.38,8.95,0,9.39,0,0,0,259,161.91,260.95,161.91,
530385050.35,60.31,0.03,60.12,0.15,0,0,1898.09,1041.63,1897.51,1041.63,
530385040.28,14.68,0,14.48,0.01,0,0,767.81,386.82,732.78,386.82,
530385030.22,12.85,0,12.73,0,0,0,1692.03,335.24,1693.55,335.24,
530385020.16,65.77,0,64.45,0,0,0,2413.66,1377.62,2413.39,1377.62,
530385010.09,43.81,0,43.42,0.01,0,0,2473.55,1092.19,2459.51,1092.19,
530385000.01,17.54,0.03,16.16,0.02,0,0,1497.73,688.87,1407.36,688.87,
530384989.94,19,0,16.81,0,0,0,2299.42,772.27,2308.13,772.27,
530384979.87,18.53,0,18.31,0.01,0,0,2333.82,787.5,2324.58,787.5,
530384969.79,19.74,0,19.07,0.01,0,0,2220.94,831.76,2208.35,831.76,
530384959.70,213.14,10.23,207.09,165.16,0,0,1878.78,987.46,1873.32,987.46,
530384949.64,12.79,0,13.78,0.01,0,0,2720.21,398.66,2736.3,398.66,
530384939.57,26.78,0.01,25.6,0.07,0,0,1656.15,1342.88,1672.62,542.88,
530384929.46,22.87,0,21.89,0.03,0,0,1163.92,836.96,1227.28,436.96,
530384919.34,13.73,0.01,13.65,0.09,0,0,573.91,376.29,572.56,276.29,
530384909.28,14.48,0,13.29,0.01,0,0,426.1,181.4,423.43,131.4,
530384899.25,23.01,0.05,23.08,2.14,0,0,679.27,181.25,677.68,181.25,
530384889.18,15.19,0.01,14.8,0.15,0,0,342.87,254.98,341.58,254.98,
530384879.11,23.46,0.01,23.01,0.09,0,0,1178.92,338.04,1184.1,338.04,
530384869.08,55.8,0.08,55.16,2.3,0,0,1332.57,1080.03,1348.15,1080.03,
530384859.02,29.91,0.08,27.58,0.78,0,0,406.01,352.78,437.97,352.78,
530384848.95,43.76,0.01,41.98,0.05,0,0,3165.94,556.25,3175.26,556.25,
530384838.88,68.92,0,68.78,0,0,0,2084.45,1713.62,2094.52,1713.62,
530384828.76,17.76,0,17.55,0.01,0,0,2170.23,572.17,2266.62,572.17,
530384818.65,15.47,0,14.93,0.02,0,0,1804.69,770.32,1810.53,770.32,
530384808.52,18.18,0,16.91,0.02,0,0,2329.08,797.5,2323.62,797.5,
530384798.40,26.65,0.03,26.38,0.24,0,0,2325.26,797.5,2337.4,797.5,
530384788.20,198.13,10.25,194.34,164.25,0,0,1493.36,863.77,1502.05,863.77,
530384778.09,33.34,0.01,32.28,0.12,0,0,2722.49,779.13,2731.36,779.13,
530384767.97,21.37,0.02,21.42,0.23,0,0,1765.45,742.53,1741.61,400,
530384757.90,46.12,0.27,44.71,4.19,0,0,1478.46,913.29,1447.41,486.12,
530384747.83,22.71,0,23.44,0,0,0,956.13,855.3,958.33,455.3,
530384737.72,14.01,0,14.06,0.01,0,0,466.64,311.21,462.83,161.21,
530384727.61,12.32,0.03,11.11,0.43,0,0,356.02,123.93,354.84,123.93,
530384717.51,24.05,0.01,24.37,0.13,0,0,764.28,354.2,761.57,354.2,
530384707.44,15.29,0.03,12.67,0.41,0,0,286.27,178.42,288.97,178.42,
530384697.37,63.62,0.06,64.58,2.19,0,0,2001.57,1120.53,1992.29,1120.54,
530384687.30,11.28,0,11.79,0.02,0,0,627.61,317.4,663.82,317.4,
530384677.23,21.62,0.01,19.98,0.05,0,0,2090.77,405.73,2093.61,405.73,
530384667.12,72.49,0,72.08,0.05,0,0,2232.48,1570.42,2228.7,1570.42,
530384656.98,31.57,0,30.46,0.18,0,0,2488.02,854.03,2442.05,854.03,
530384646.92,15.31,0,15.64,0.01,0,0,1491.66,792.77,1422.1,792.77,
530384636.84,16.86,0,16.73,0.07,0,0,2328.25,793.82,2333.46,793.82,
530384626.77,22.05,0.06,20.88,6.79,0,0,2333.66,795.04,2330.93,795.04,
530384616.35,206.74,10.19,204.92,170.63,0,0,1771,595.02,1766.29,595.02,
530384606.28,64.2,0.24,61.55,3.6,0,0,2511.97,1072.5,2515,1072.5,
530384596.20,21.96,0.04,21.65,0.76,0,0,2296.04,398.56,2319.28,398.56,
530384586.13,25.08,0,24.19,0.09,0,0,1863.19,1357.06,1813.82,557.06,
530384576.02,27.32,0.02,26.66,0.26,0,0,1011.81,874.63,1033.32,474.63,
530384565.90,10.6,0,10.94,0,0,0,488.48,323.52,480.96,184.5,
530384555.79,15.22,0.03,14.43,0.49,0,0,363.77,112.5,362.21,112.5,
530384545.76,48.25,0.23,48.61,5.31,0,0,732.91,309.38,732.67,309.38,
530384535.70,12.59,0,11.31,0,0,0,307.83,153.98,307.67,153.98,
530384525.59,33.28,0,34.33,0.01,0,0,1484.07,659.38,1491.61,659.38,
530384515.45,37.1,0.03,37.34,0.62,0,0,1079.29,756.2,1046.07,756.2,
530384505.38,11.68,0,12.3,0.07,0,0,1083.58,343.15,1056.47,343.15,
530384495.31,55.15,0.05,55.82,2.13,0,0,2721.59,1000.44,2723.55,1000.44,
530384485.24,62.01,0.01,60.93,0.01,0,0,2425.98,1394.66,2434.61,1394.65,
530384475.16,55.02,0.13,48.77,2.17,0,0,1842.41,585.64,1732.3,585.64,
530384465.09,15.12,0,14.08,0,0,0,2136.68,714.11,2140.61,714.11,
530384455.01,17.29,0,17.85,0,0,0,2332.52,791.65,2338.24,791.65,
530384444.92,18.95,0,16.91,0.02,0,0,2329.7,792.81,2344.73,792.81,
530384434.87,214.14,10.19,208.61,162.84,0,0,1456.35,1141.59,1457.45,1141.61,
530384424.85,14.98,0,15.64,0,0,0,2983.19,475.76,2978.62,475.76,
530384414.77,24.79,0.01,23.89,0.14,0,0,1394.31,1253.63,1364.9,453.62,
530384404.70,19.79,0,18.9,0,0,0,1427.08,515.75,1503.3,415.58,
530384394.63,19.38,0,18.92,0,0,0,725.93,676.05,724.89,406.47,
530384384.56,16.19,0,15.67,0.04,0,0,558.36,329.56,555.67,179.56,
530384374.49,17.8,0.05,18.32,1.98,0,0,441.8,145.31,441.89,145.31,
530384364.42,20.9,0.01,20.65,0.09,0,0,555.82,313.96,554.02,313.96,
530384354.35,14.4,0,14.25,0.03,0,0,768.58,242.76,761.85,242.76,
530384344.28,55.46,0.01,54.71,0.17,0,0,1703.09,1139.21,1689.82,1139.21,
530384334.26,12.79,0.08,11.71,0.16,0,0,466.6,301.99,512.06,301.99,
530384324.23,30.52,0.01,30.27,0.07,0,0,2609.83,455.79,2610.18,455.79,
530384314.21,88.82,0.01,86.61,0.2,0,0,2025.34,1759.58,2026.39,1759.58,
530384304.18,28.65,0,30.27,1.33,0,0,2493.47,636.18,2442.21,636.18,
530384294.11,15.81,0,14.56,0,0,0,1599.39,800.1,1567.09,800.1,
530384284.04,16.1,0,17.11,0,0,0,2332.71,799.03,2339.23,799.03,
530384273.97,17.63,0,16.13,0,0,0,2340.87,797.82,2335.6,797.82,
530384263.86,191.23,10.1,184.84,161.81,0,0,1614.16,686.23,1607.54,686.23,
530384253.79,41.67,0,41.38,0.02,0,0,2614.47,970.51,2610.3,970.51,
530384243.71,18.58,0.01,18.12,0.06,0,0,2059.58,401.21,2081.23,401.21,
530384233.64,22.39,0,21.88,0,0,0,1737.91,1333.48,1796.54,533.48,
530384223.58,25.89,0,25.46,0.01,0,0,1026.51,878.25,1037.24,478.25,
530384213.51,11.81,0,11.96,0,0,0,469.36,327.81,462.94,177.81,
530384203.45,11.5,0,10.25,0.04,0,0,338.19,110.94,336.54,110.94,
530384193.42,22.41,0,22.16,0.01,0,0,752.62,333.3,751.21,333.3,
530384183.36,15.22,0.01,14.83,0.25,0,0,290.28,154.49,288.72,154.49,
530384173.29,43.68,0,42.92,0.02,0,0,1679.32,835.03,1672.46,835.03,
530384163.22,25.17,0,24.99,0.06,0,0,939.06,594.36,914.56,594.34,
530384153.16,11.86,0,12.16,0,0,0,1347.81,338.95,1337.94,338.95,
530384143.09,56.09,0,55.44,0.04,0,0,2590.93,1167.39,2589.16,1167.39,
530384133.07,59.17,0.01,59.71,0.15,0,0,2461.17,1273.41,2468.82,1273.41,
530384123.04,20.57,0.01,20.77,1.25,0,0,1582.46,622.07,1702.8,622.07,
530384113.02,16.27,0,15.61,0,0,0,2182.44,714.11,2174.21,714.11,
530384102.95,29.02,0,29.79,1.24,0,0,2341.8,791.65,2330.68,791.65,
530384092.83,16.89,0,16.79,0,0,0,2332.55,791.91,2337.51,791.91,
530384082.66,216.71,10.18,211.49,162.74,0,0,1575.18,1169.27,1583.72,1169.25,
530384072.54,12.26,0,12.46,0.02,0,0,2952.83,397,2961.23,397,
530384062.43,24.57,0,25,0,0,0,1442.27,1304.68,1462.14,504.68,
530384052.36,23.11,0.03,22.37,0.18,0,0,1260.42,781.47,1305.58,381.47,
530384042.29,20.77,0,20.95,0,0,0,768.86,498.56,764.19,398.56,
530384032.21,13.98,0,14.35,0.01,0,0,443.1,187.65,439.83,137.65,
530384022.14,14.31,0,13.13,0,0,0,544.34,153.96,542.66,153.96,
530384012.03,18.07,0,18.26,0.01,0,0,460.21,293.08,458.74,293.08,
530384001.96,23.27,0.01,21.78,0.04,0,0,963.44,289.45,961.18,289.45,
530383991.94,50.35,0,50.14,0.01,0,0,1532.6,1114.7,1536.39,1114.7,
530383981.91,11.09,0,9.89,0.03,0,0,426.8,324.95,478.47,324.95,
530383971.84,34.77,0,33.81,0,0,0,2921.24,488.48,2920.35,488.48,
530383961.77,72.69,0,72.75,0,0,0,2018.24,1758.15,2021.46,1758.15,
530383951.70,18.14,0,17.7,0.01,0,0,2376.82,605.47,2308.92,605.47,
530383941.62,15.27,0,14.33,0.03,0,0,1696.78,784.06,1673.82,784.06,
530383931.59,20.72,0,19.42,0.01,0,0,2331.38,799.59,2329.29,799.59,
530383921.51,21.15,0,19.96,0.13,0,0,2324.98,797.5,2331.61,797.5,
530383911.42,192.21,10.08,189.19,161.69,0,0,1608.16,747.06,1600.14,747.06,
530383901.39,44.64,0.01,45.7,1.41,0,0,2638.9,914.64,2635.35,914.64,
530383891.32,19.45,0,19.15,0.01,0,0,2020.67,422.51,1992.56,422.51,
530383881.25,21.37,0,21.27,0.02,0,0,1589.05,1290.22,1545.6,490.22,
530383871.22,33.66,0.01,33.77,1.35,0,0,993.62,868.77,1000.31,468.77,
530383861.15,13.51,0,13.54,0,0,0,463.41,319.41,462.91,169.41,
530383851.04,10.41,0,9.69,0,0,0,344.16,113.96,343.17,113.96,
530383840.93,29.51,0,28.07,0.07,0,0,773.71,352.73,770.46,352.73,
530383830.82,10.09,0,10.58,0.01,0,0,258.78,160.5,257.43,160.5,
530383820.72,56.66,0,55.94,0.01,0,0,1930.41,1065.19,1924.94,1065.19,
530383810.64,12.26,0,12.43,0,0,0,738.56,361.08,705.92,361.08,
530383800.53,13.24,0,12.5,0,0,0,1752.57,334.96,1745.49,334.96,
530383790.41,68.08,0,67.63,0.01,0,0,2386.5,1416.86,2385.73,1416.86,
530383780.29,41.56,0,40.7,0,0,0,2463.71,1048,2474.37,1048,
530383770.18,15.57,0,15.22,0,0,0,1371.68,706.64,1439.89,706.64,
530383760.11,16.41,0,16.42,0,0,0,2322.73,790.97,2331.65,790.97,
530383749.98,17.18,0,16.95,0,0,0,2339.23,795.78,2333.55,795.78,
530383739.84,50.85,1.33,47.34,21.25,0,0,2121.75,764.21,2103.72,764.21,
530383729.69,171.74,8.26,171.38,132.34,0,0,2075.08,1014.99,2077.97,1014.99,
530383719.63,15.7,0.01,14.75,0.1,0,0,2600.39,396.1,2582.88,396.1,
530383709.60,25.75,0,24.35,0,0,0,1728.62,1350.11,1697.24,550.11,
530383699.57,31.2,0.04,31.81,1.96,0,0,1193.28,881.95,1162.48,481.95,
530383689.47,12.85,0,12.68,0.04,0,0,531.97,327.47,530.95,227.47,
530383679.36,13.24,0,14.06,0,0,0,414.32,177.29,410.97,127.29,
530383669.24,20.51,0,19.23,0.02,0,0,720.2,273.93,719.69,273.93,
530383659.18,11.34,0,11.99,0,0,0,301.81,176.66,300.87,176.66,
530383649.07,26.38,0,26.53,0,0,0,1319.71,363.92,1322.93,363.92,
530383638.95,44.06,0.02,43.02,0.25,0,0,1236.2,1039.67,1216.32,1039.67,
530383628.88,11.46,0,10.16,0.1,0,0,630.35,348.51,614.81,348.51,
530383618.85,69.84,0.28,69.05,19.17,0,0,3015.02,698.58,3016.08,698.58,
530383608.78,68.59,0,68.01,0,0,0,2214.54,1605.09,2205.88,1605.09,
530383598.71,16.41,0,15.84,0,0,0,2123.85,555.66,2176.05,555.66,
530383588.60,15.55,0.1,14.6,1.62,0,0,1880.46,767.47,1888.02,767.47,
530383578.46,20.07,0.01,19.58,0.23,0,0,2310.51,797.5,2324.18,797.5,
530383568.32,16.87,0,16.31,0.04,0,0,2330.57,797.5,2315.2,797.5,
530383558.17,239.37,10.24,233.49,165.36,0,0,1437.88,961.75,1442.16,961.75,
530383548.15,27.59,0,28.4,0.08,0,0,2801.43,700.19,2802.9,700.21,
530383538.12,52.18,0.2,50.83,5.36,0,0,1643.6,928.56,1617.35,380.03,
530383528.06,19.52,0,19.79,0.03,0,0,1419.38,720.23,1505.15,496.89,
530383517.99,25.57,0.02,26.49,0.34,0,0,936.38,849.61,936.54,449.61,
530383507.97,14.35,0,14.52,0.04,0,0,454.02,309.25,451.55,159.25,
530383497.94,19.04,0.02,18.98,1.66,0,0,364.77,125,363.29,125,
530383487.88,24.57,0,24.3,0,0,0,766.98,355.08,764.21,355.08,
530383477.82,11.47,0,11.57,0.01,0,0,380.85,187.04,386.44,187.04,
530383467.75,56.87,0.03,56.17,0.03,0,0,1934.43,1124.71,1937.32,1124.71,
530383457.68,12.66,0,11.18,0,0,0,615.1,310.94,646.47,310.94,
530383447.62,22.04,0,22.25,0.07,0,0,2174.88,414.4,2176.14,414.39,
530383437.55,72.65,0,72.61,0,0,0,2195.96,1603.91,2196.68,1603.91,
530383427.48,29.84,0,28.87,0.03,0,0,2441.67,822.22,2488.93,822.22,
530383417.41,16.98,0,16.71,0.06,0,0,1425.16,806.64,1508.43,806.64,
530383407.38,25.18,0.03,25.52,0.13,0,0,2340.51,796.46,2326.17,796.48,
530383397.31,17.55,0,16.03,0,0,0,2325.2,791.92,2326.16,791.92,
530383387.25,173.5,9.4,172.14,151.39,0,0,1802.65,609.38,1805.34,609.38,
530383377.23,55.32,0.62,53.54,10.03,0,0,2420.49,1059.99,2416.72,1059.99,
530383367.20,25.71,0.09,26.62,3.42,0,0,2378.34,399.22,2379.79,399.22,
530383357.13,23.84,0,23.93,0.02,0,0,1842.89,1362.32,1802.87,562.32,
530383347.06,26.58,0.01,26.23,0.15,0,0,1035.76,874,1055.12,474,
530383336.99,13.37,0.04,11.43,0.23,0,0,451.26,288.4,448.26,188.4,
530383326.88,14.27,0.01,14.52,0.24,0,0,385.75,175.93,382.95,125.93,
530383316.82,22.29,0.01,20.79,0.15,0,0,741.67,303.12,741.19,303.12,
530383306.79,13.17,0.01,12.73,0.13,0,0,299.38,159.91,299.2,159.91,
530383296.77,50.51,0.07,51.73,2.35,0,0,1407.04,570.16,1408.17,570.16,
530383286.66,38.06,0,37.71,0.01,0,0,1154.08,851.29,1132.08,851.29,
530383276.54,11.4,0,11.05,0.01,0,0,932.04,343.54,909.35,343.54,
530383266.47,49.53,0.01,49,0.15,0,0,2800.67,911.45,2793.69,911.45,
530383256.40,64.86,0,65.94,0.02,0,0,2368.18,1453.3,2370.78,1453.3,
530383246.32,21.37,0.03,19.94,0.13,0,0,1879.57,571.78,1963.08,571.78,
530383236.26,17.52,0.01,15.76,0.05,0,0,2108.69,716.99,2111.2,716.99,
530383226.19,17.69,0,18.13,0.01,0,0,2333.62,792.68,2338.29,792.68,
530383216.11,17.85,0,16.26,0.01,0,0,2332.51,792.27,2338.79,792.27,
530383206.00,210.81,10.15,207.07,163.08,0,0,1402.79,1080.47,1394.04,1080.47,
530383195.98,23.37,0.01,22.23,0.11,0,0,2892.54,564.6,2896.39,564.6,
530383185.91,22.07,0,21.98,0,0,0,1427.48,1188.85,1450.07,388.85,
530383175.83,19.27,0,19.55,0,0,0,1517.58,473.23,1475.6,473.22,
530383165.77,22.31,0,20.73,0.06,0,0,818.98,822.44,816.26,422.44,
530383155.71,14.7,0,15.33,0.01,0,0,509.93,308.47,506.24,158.47,
530383145.64,11.13,0,10.14,0.02,0,0,431.82,149.22,429.44,149.22,
530383135.57,22.12,0,21.76,0.09,0,0,623.25,327.44,622.28,327.44,
530383125.55,12.96,0,11.97,0.01,0,0,629.43,211.62,628.82,211.62,
530383115.52,62.15,0.03,63.17,1.65,0,0,1781.05,1139.75,1787.75,1139.75,
530383105.50,15.05,0.01,13.75,0.1,0,0,576.57,308.42,533.85,308.42,
530383095.47,37.41,0.01,37.48,1.39,0,0,2391.47,435.27,2396.71,435.27,
530383085.41,75.4,0,75.31,0,0,0,2104.79,1690.79,2103.53,1690.79,
530383075.34,22.87,0,22.47,0.01,0,0,2493.99,713.32,2447.44,713.32,
530383065.24,16.22,0,16.42,0.01,0,0,1549.47,808.47,1498.88,808.47,
